URL,Headline,Channel,Status,Matched Keywords,Views,Likes,Publish Date
https://www.youtube.com/watch?v=NAZqDXnrUt4,[Eng Sub]百里屠伕的抖音直播  20260211192639 Bailitufu Livestream on Douyin(TikTok China),曦和景明,Irrelevant,,287,12,12 Feb 2026
https://www.youtube.com/watch?v=18KkPayqvNk,"TACUSPA Book Club - ""Cultivating Trauma-Informed Practice in Student Affairs” - Ch 6 - Feb 12, 2026",TACUSPA,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=TjAyDJt4Gr8,"The Waymo Moment for Drones: Iona, Privacy And Logistics",Thinking On Paper ,Irrelevant,,47,1,12 Feb 2026
https://www.youtube.com/watch?v=X-YslE239qk,💕Multi Sub【姐姐過分撩】植物人穿書收養反派少年，卻不知他暗戀自己多年，她死後反派黑化毀世界，系統跪求她回去救場⚠️#短劇#推薦#短劇全集#drama#小言推文#戀愛#甜寵#王年將成#朱小雪,小言推文,Irrelevant,,2506,69,12 Feb 2026
https://www.youtube.com/watch?v=s8vPssGDgvE,King Christian VII of Denmark and Caroline Matilda — The Madness of Love and Crown,Royal Affairs Unveiled,Irrelevant,,16,0,12 Feb 2026
https://www.youtube.com/watch?v=-2SChRmz3xs,#31 Michele Lombardi: Luxury Is Not Material — It’s Experience,Luca The Podcast,Irrelevant,,43,2,12 Feb 2026
https://www.youtube.com/watch?v=uxyMF5nHmgU,"Milk Marketing Advisory Council Meeting – December 16, 2025",NYS Department of Agriculture and Markets,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=sfklcA3XZ6Q,[Eng Sub]百里屠伕的抖音直播  20260210204722 Bailitufu Livestream on Douyin(TikTok China),曦和景明,Irrelevant,,447,14,12 Feb 2026
https://www.youtube.com/watch?v=iJP5DXfmJDo,Ep 34 | ACNU Explained: How FDA’s New Nonprescription Pathway Could Expand Access and Improve Adh...,Only Healthcare Podcast,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=XFv5AO8aFyg,Ep 27 | Nicholas Hall Panel Discussion 2: Nonprescription Access to Drug Treatment,Only Healthcare Podcast,Irrelevant,,0,0,12 Feb 2026
https://www.youtube.com/watch?v=wtDMamNwD-4,OHPLive!_ Nicholas Hall Panel Discussion 1_Non prescription access to drug treatment.mp4,Only Healthcare Podcast,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=0qbAhvoU0Hs,"Panel: The After Navigating Mental Health, Intimacy + Identity",The Breasties,Irrelevant,,15,0,12 Feb 2026
https://www.youtube.com/watch?v=4qZ4EJ_8RTg,COMMANDING THE DAY MIDNIGHT PRAYER | Backfiring Enemy Missiles & Agenda,Worship Of God's People Int Ministry ,Irrelevant,,30,4,12 Feb 2026
https://www.youtube.com/watch?v=rTLq9sF8Q2A,"24,726 Rental Homes Vanished - And The Premier Walked Away",Aussie Property Insider,Irrelevant,,89,5,12 Feb 2026
https://www.youtube.com/watch?v=_oWwImvYXtA,"1 John 3:18 ~ ""My little children, let us not love in word or in tongue, but in deed and in truth.""",Scripture Melodies ~ Smith Family Resources,Irrelevant,,25,0,12 Feb 2026
https://www.youtube.com/watch?v=yq89MkSpT5g,"Coinbase Serenades Superbowl, Ethereum Dumps L2s, NFTs x AI Sitting in a Tree",MyEtherWallet,Irrelevant,,10,1,12 Feb 2026
https://www.youtube.com/watch?v=IMZFWUdZb4E,Postsecondary Food Security Pilot - Webinar,The Washington Student Achievement Council,Irrelevant,,5,0,12 Feb 2026
https://www.youtube.com/watch?v=sgDW56y1l60,PWCS Family Engagement Series - National Collegiate Athletic Association (NCAA) Initial Eligibility,PWCS Training,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=bcNLJOrGc8k,睜眼穿進虐文小說，系統逼我虐反派弟弟千百遍，我白天假裝冷血折磨，夜裡悄悄替他上藥止血，本想暗中救他改命，沒想到把他養成病嬌戀愛腦，他故意裝乖裝慘只為等我心軟，等徹底掌權那天，把我困在懷裡寵到無法逃脫,追劇鴨,Irrelevant,,81969,2621,12 Feb 2026
https://www.youtube.com/watch?v=j42HZ7vU0TM,She Spent The Church’s Money So She Could Live Peacefully In Her Next Life,Sanemi Recap,Irrelevant,,3375,142,12 Feb 2026
https://www.youtube.com/watch?v=HyuiVysrx9c,Poppy Playtime Chapter 5 - 3 Huge DRAMAS in less than 24 hours... What is Happening?,PaninoTUBE International,Irrelevant,,8189,446,12 Feb 2026
https://www.youtube.com/watch?v=g1D3MX3uRiM,"Haggai 2 The Future Glory (ch. 2:1-23 NKJV)  Weekly Bible Study  - Thur, February 12, 2026 -",ScoutsFocus.com,Irrelevant,,8,0,12 Feb 2026
https://www.youtube.com/watch?v=MfenicvLMRY,"Haggai 2 The Future Glory (ch. 2:1-23 NKJV)  Weekly Bible Study  - Thur, February 12, 2026 -",ScoutsFocusEvents,Irrelevant,,7,0,12 Feb 2026
https://www.youtube.com/watch?v=3_pnX_mbIBM,Woman Born in 1842 Talks About Why She Never Forgave Her Mother - Enhanced Audio,The 1800ss,Irrelevant,,43,1,12 Feb 2026
https://www.youtube.com/watch?v=zlavpJnjqpw,"Episode 1: What 1,067+ Hoosiers Taught Me About Indiana's Future",Kory Listens,Irrelevant,,45,7,12 Feb 2026
https://www.youtube.com/watch?v=qXZG0gXUcq4,HOLOSOIL - Spirals (Vocal Performance Video),InsideOutMusicTV,Irrelevant,,870,62,12 Feb 2026
https://www.youtube.com/watch?v=bl9xaEC4xow,Fan Expo 2025 / Ripley's Aquarium and Medieval Times,Sarah's Spare Corner,Irrelevant,,25,0,12 Feb 2026
https://www.youtube.com/watch?v=rNQGpWYd_tI,Ep. 4: How to Transform Your Life Through the Power of Regrets,Laurie Gunning Grossman,Irrelevant,,0,0,12 Feb 2026
https://www.youtube.com/watch?v=FAhLALSb2zs,30 Best JRPGs on PS5 You Need to Play Right Now,Japan Games,Irrelevant,,248,8,12 Feb 2026
https://www.youtube.com/watch?v=GCgRDcI2W50,This Mantis Clutch Saved the Game… Venom Had Other Plans?!,Coyote,Irrelevant,,15,2,12 Feb 2026
https://www.youtube.com/watch?v=cXniibZ1fGc,Stop Buying Gold — This Is the ONLY Thing That Survives,FUTURE-X,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=ji8Z3FUVuoM,SynthWorld // Tuff Turf,SynthWorld,Irrelevant,,17,2,12 Feb 2026
https://www.youtube.com/watch?v=Jc90HrKR99c,"Ep. 12: Why Hold the Light – And What Do ""The Freedom Transmissions"" Have to Do With It?",Laurie Gunning Grossman,Irrelevant,,0,0,12 Feb 2026
https://www.youtube.com/watch?v=NU5OlmHwGg4,How to Use Affirmations to Elevate and Expand Your Life,Laurie Gunning Grossman,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=7tk4ri-2V04,Ep. 10: The Top 5 Regrets of the Dying (and How They Can Elevate Your Life),Laurie Gunning Grossman,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=QsiDdHNpXCM,The $6 Trillion Problem Nobody's Talking About,EconoScienceLab,Irrelevant,,8,1,12 Feb 2026
https://www.youtube.com/watch?v=EVIcPDTfVIo,Engineering Consensus on COVID Origins (In Defense of Virology - Episode 7),Science From the Fringe,Irrelevant,,63,4,12 Feb 2026
https://www.youtube.com/watch?v=1Ja2q9GcVa4,Ep. 1: How 20 Seconds of Courage Can Transform Your Life,Laurie Gunning Grossman,Irrelevant,,0,0,12 Feb 2026
https://www.youtube.com/watch?v=Fd1ihH4pZro,"After 60 Years On The Battlefield As An Old Man, He Returns To Dominate The Robots Once Again",Nice Recap,Irrelevant,,867,37,12 Feb 2026
https://www.youtube.com/watch?v=AWy8734Q5gw,The Diary From Bergen-Belsen That Revealed What The World Never Knew | #ww2 ,The Scars Of WW2,Irrelevant,,10,0,12 Feb 2026
https://www.youtube.com/watch?v=hwhx7fYcFjQ,Future Funk 62%-100%,AndreiBoss1234,Irrelevant,,3,1,12 Feb 2026
https://www.youtube.com/watch?v=9Kco1zX5IeI,Amazing New Breakeven Indicator By PropTraderz,MY FUTURE SUCCESS ,Irrelevant,,2408,131,12 Feb 2026
https://www.youtube.com/watch?v=hYXSpyTcMlI,Dollar & Energy Inputs Drive Near-Term Grain Signals | QH Subscriber Forecast 2/3/26,Quantum Hedging,Irrelevant,,11,1,12 Feb 2026
https://www.youtube.com/watch?v=zXYQbn7AbAA,Beans Supported as Corn Emerges as the Weak Link | QH Subscriber Forecast 2/9/26,Quantum Hedging,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=wJNMyi3bzYc,"Forced to marry the rumored cruel, ugly prince, she tamed him with her sweetness and became empress!",Sarah Sweet Drama,Irrelevant,,16067,355,12 Feb 2026
https://www.youtube.com/watch?v=QHru4nW5g68,BURKINA FASO'S $15B GOLD MOVE SHOCKS FRANCE,Le grand Ibrahim Traoré,Irrelevant,,34,2,12 Feb 2026
https://www.youtube.com/watch?v=YR5KDiT7MZE,Evidence Searching in Psychology & Behavioral Sciences Collection (PBSC),EBSCO UK,Irrelevant,,7,0,12 Feb 2026
https://www.youtube.com/watch?v=7mw_wtasj1Y,"Can a Warning Last 10,000 Years?",TapRooT®,Irrelevant,,24,3,12 Feb 2026
https://www.youtube.com/watch?v=XNRf-owaSlQ,English  Class 10th  Bihar Board | Class 10 English Parts Of Speech | Preposition One shot |,STAR ACADEMY ,Irrelevant,,108,9,12 Feb 2026
https://www.youtube.com/watch?v=qM9C7uwGcpA,"April 19th, 2024 - Evening -",PEI Legislative Assembly,Irrelevant,,10,0,12 Feb 2026
https://www.youtube.com/watch?v=PXwgh2uIfbY,"April 3rd, 2024",PEI Legislative Assembly,Irrelevant,,22,0,12 Feb 2026
https://www.youtube.com/watch?v=vzukgMP03SQ,Educating the Force for the Fight in Space | Fireside Chat - Spacepower 25,Space Force Association,Irrelevant,,42,0,12 Feb 2026
https://www.youtube.com/watch?v=RvZp6I0Z1V4,"March 19th, 2024",PEI Legislative Assembly,Irrelevant,,9,0,12 Feb 2026
https://www.youtube.com/watch?v=LIFesTUpwmw,INDIE: Miasteczko bez białych turystów - co nas czeka? Lokalne życie bez filtrów w Vellore,JAK TO DALEKO,Irrelevant,,65742,4594,12 Feb 2026
https://www.youtube.com/watch?v=CzGo8rhQylU,"My daughter wished his mistress was her mom—as I slowly forgot them, they finally broke down",Eternal Diary,Irrelevant,,3706,129,12 Feb 2026
https://www.youtube.com/watch?v=2NInsjnS2n8,"Everyone Thinks He Is A Useless F-Rank, But He Is A 9-Star Archmage Who Returned After 4000 Years.",Inosuke Recap,Irrelevant,,2558,51,12 Feb 2026
https://www.youtube.com/watch?v=_arm6PJ-EiA,"Daddy, The Baby Can’t Breathe Right! — A CEO and His Daughter’s Unexpected Rescue of a Homeless Mom",Velvet Twist Stories,Irrelevant,,17,1,12 Feb 2026
https://www.youtube.com/watch?v=jqjeyFPCacU,Tech Stocks in Trouble?,Goldman Sachs,Irrelevant,,1393,0,12 Feb 2026
https://www.youtube.com/watch?v=zIOZyfc_QNE,How One King Changed Christianity in England | Break from ROME Part 1,THE UNSEEN WITNESS ,Irrelevant,,44,7,12 Feb 2026
https://www.youtube.com/watch?v=DIgwRf2-vrw,Marcin Kaźmierczak of @redstone_defi on RWA Growth & Oracle Risk | Consensus Hong Kong 2026,The Crypto Times,Irrelevant,,50,16,12 Feb 2026
https://www.youtube.com/watch?v=um3aRoGxjT0,Janky Brush challenge artwork WIP Part 1,Sneaky Miki,Irrelevant,,26,5,12 Feb 2026
https://www.youtube.com/watch?v=Kss7ZrOHhiI,"Tumbler Ridge community mourns as tributes pour in | CTV News Ottawa at 11:30 for Wed, Feb. 11, 2026",CTV News,Irrelevant,,1228,10,12 Feb 2026
https://www.youtube.com/watch?v=eAos7BRA5kU,"Global leaders offer condolences after BC tragedy | CTV News Ottawa at Six for Wed, Feb. 11, 2026",CTV News,Irrelevant,,1429,8,12 Feb 2026
https://www.youtube.com/watch?v=yDwRfUaJqiI,BREAKING: Silver Volume Just Broke the Market’s Liquidity Model,ASIAN GUY FINANCE,Irrelevant,,8,3,12 Feb 2026
https://www.youtube.com/watch?v=pxMbt-t_YlA,"High on Life 2 Review Buy, Wait Gamepass or Pass",ACG,Irrelevant,,48506,2832,12 Feb 2026
https://www.youtube.com/watch?v=0LJMUc_9UWs,【19日に再び強烈な寒気が襲来か】ヨーロッパECMWFモードで19日ごろマイナス5℃の寒気が日本列島を広範囲に包みこむ予報,台風速報!,Irrelevant,,4284,111,12 Feb 2026
https://www.youtube.com/watch?v=FoXF_LME-4o,"If Central Banks Collapse, This is What Happens Next | Financial Historian",THE WEALTH ARCHIVIST,Irrelevant,,37,2,12 Feb 2026
https://www.youtube.com/watch?v=R778ylb0Dgg,Our dreams start small ,SteveandElly,Irrelevant,,15,0,12 Feb 2026
https://www.youtube.com/watch?v=zBbcOF738rE,Hyderabad Office Market Boom! 19 Million Sq Ft New Space in 2025 | ICRA Report #officespaceforlease,REGTV,Irrelevant,,198,1,12 Feb 2026
https://www.youtube.com/watch?v=iTd3d2VNqFw,Texas News Now,WFAA,Irrelevant,,222,3,12 Feb 2026
https://www.youtube.com/watch?v=BUKDi3LXHq0,Pakistan Leaked Nuclear Bomb to Saudi Arabia?Former Senior Commander Makes Shocking Claim,UPSC Neev by Unacademy,Irrelevant,,10134,387,12 Feb 2026
https://www.youtube.com/watch?v=hL3KvdJBrVQ,Por qué PARECE FALSA la Nueva Esfera de Maussan (Caso Andinópolis),Buster’s Mind,Irrelevant,,15094,1192,12 Feb 2026
https://www.youtube.com/watch?v=Qwzsv5JzvYw,York – England’s Best Preserved Medieval City,Scott's Travel Adventures,Irrelevant,,41,5,12 Feb 2026
https://www.youtube.com/watch?v=QvQf2WrL89o,Power Shift: Seoul 2/1/26,Chozo,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=4QaP1Hg6ZBU,[Multi Sub]華語熱播劇▶「姊妹生活志」▶她竟開導失意死對頭，老公為她裸辭，她無奈躺進手術室！#時代劇 #愛情  #萬茜 #邢菲 #白客 #趙麗穎  #劉亦菲  #2025 #熱門,华语影视剧场-Best Chinese Drama,Irrelevant,,78,2,12 Feb 2026
https://www.youtube.com/watch?v=i53jz_aSiic,"【FULL】I Refused to Be Manipulated, “No Guilt-Trip” System Made Me Rich Overnight!#minidrama#system",RushMiniDrama,Irrelevant,,13532,321,12 Feb 2026
https://www.youtube.com/watch?v=664gUT6m3_o,VIRGO 🚨🔥 OMG… You May Never Work Again — Massive Shift Ahead | YEAR OF THE FIRE HORSE TAROT,Psychic Adrian,Irrelevant,,12,3,12 Feb 2026
https://www.youtube.com/watch?v=c1t38rS6aeI,Sweet Baby Orangutan Running Back To Mom For Comfort ! 🦧😊 #babyorangutan #chesterzoo,Ape Tracker,Irrelevant,,940,90,12 Feb 2026
https://www.youtube.com/watch?v=dqEKIgOb9lk,"Wake Up (Preview) – DJ K, Man Kane, Omega & Swayzi",AMZ STUDIO HOUSE,Irrelevant,,10,3,12 Feb 2026
https://www.youtube.com/watch?v=CepVTNqII_I,Turing Scheme live Q&A session for Higher Education applicants for the 2026 to 27 academic year,DfE Sector Comms,Irrelevant,,3,0,12 Feb 2026
https://www.youtube.com/watch?v=dMfS0snTeFY,"Friendship with Ajith, Respect for Ilaiyaraaja sir & Salute to Kanthara – Saran’s Explosive Takes! 🔥",Swan Studios,Irrelevant,,184,5,12 Feb 2026
https://www.youtube.com/watch?v=8MJS4fZ18V8,權力暗流三部曲：李克強猝逝疑雲、張又俠驟變、蔡奇急升——誰在操盤刀把子？| ByBy,ByBy,Irrelevant,,4601,55,12 Feb 2026
https://www.youtube.com/watch?v=I8m7nyoK-MQ,Beyond the Checkbox: The Power of Lived Experience in Digital Inclusion | Accessible Me,Accessible Me Ltd,Irrelevant,,3,0,12 Feb 2026
https://www.youtube.com/watch?v=uIHQYyvbluY,"AI, Podcasting, and the 2026 Future: Insights from Rob Greenley, Elizabeth Gearhart & Sonia Satra",Gear Media Studios,Irrelevant,,0,0,12 Feb 2026
https://www.youtube.com/watch?v=UoSRaLnz48U,"The PNC Podcast feat. Rod Nancarrow | Curriculum, Student Voice and the Future of Learning",PNTV,Irrelevant,,30,1,12 Feb 2026
https://www.youtube.com/watch?v=KvAhPuq-4Iw,gemini: today is the day gemini. everything has changed. it begins. / tea leaf reading asmr,ula tea leaf readings,Irrelevant,,321,51,12 Feb 2026
https://www.youtube.com/watch?v=JXrW5be8fiI,Poppy Playtime Chapter 5 - Official PROTOTYPE'S FACE Revelations with New Official Teaser PICTURES,PaninoTUBE International,Irrelevant,,7251,329,12 Feb 2026
https://www.youtube.com/watch?v=fIhQFjSk83E,"After Taking The Money, Her Family Forced Her Into Marriage With A Disabled Prince",Romance Manhwa Recap,Irrelevant,,2531,106,12 Feb 2026
https://www.youtube.com/watch?v=YHDTnFiZdgE,Contract Over—She Took $5M and Vanished. The Cold CEO Panicked and Begged her back!,Oops Drama,Irrelevant,,311,6,12 Feb 2026
https://www.youtube.com/watch?v=YKgURkrj_fk,"Naive girl turns into queen, CEO begs for return 👑 CEO's love only for her, so sweet✨💖【ENG DUB】",Solkatt Drama,Irrelevant,,417,8,12 Feb 2026
https://www.youtube.com/watch?v=Aw0dISWEabU,KILLED FOR CLOUT: The Murder of Preston Lord,Zara V,Irrelevant,,8093,726,12 Feb 2026
https://www.youtube.com/watch?v=3iM7xIbaFyA,Chica Pobre Humillada por su Familia—Revela Ser una Poderosa CEO!,Toro TV,Irrelevant,,2924,36,12 Feb 2026
https://www.youtube.com/watch?v=15F_gEaPp9E,From Millions to Trillions: The Craziest Inflation Ever Recorded,FinGrow,Irrelevant,,3,0,12 Feb 2026
https://www.youtube.com/watch?v=t7IduCQDdOg,Overnight Sensation 02丨His affair ruined her pregnancy; her revenge cost him all,CN DRAMA,Irrelevant,,69,1,12 Feb 2026
https://www.youtube.com/watch?v=HKjDP2uQEqw,I Studied Exodus 3. The Burning Bush Is Much More Than You Imagine | | Bible Story Full Movie,Cedar Word & Manna,Irrelevant,,71,3,12 Feb 2026
https://www.youtube.com/watch?v=mCBU5BiewO4,穷女孩帮老奶奶抢猪肉，却不知她是首富奶奶，报恩把她孙子介绍给我当老公，从此逆袭人生！💘 #chinese television dramas #逆袭 #爽剧 #豪门 #shortdramas,橘子TV剧场 Tangerine TV Drama,Irrelevant,,15039,163,12 Feb 2026
https://www.youtube.com/watch?v=iCfiq08saa8,Re Imagining Progress for a Depleted World,Bangalore International Centre,Irrelevant,,36,0,12 Feb 2026
https://www.youtube.com/watch?v=0hFSNK7Ot_E,How Laser Technologies Is Empowering MSMEs in Metal Forming | Future of Forming Episode 3,Machine Maker,Irrelevant,,13,0,12 Feb 2026
https://www.youtube.com/watch?v=1dM8LQruPkA,"Driving Innovation in SME Finance | HSBC on Data, Digitisation and the Future of Working Capital",Lendscape,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=21WlzGjxRSI,Checking Out Cool Demos (From My DMs),hotcyder,Irrelevant,,1925,185,12 Feb 2026
https://www.youtube.com/watch?v=GlKUKJ8moDk,Bigfoot,YouTube Movies,Irrelevant,,0,20,12 Feb 2026
https://www.youtube.com/watch?v=XhXKD2exhm8,Your Pain Has a Purpose You Don’t See Yet | Mufti Menk Powerful Motivation,Alpha Mindset ,Irrelevant,,48,0,12 Feb 2026
https://www.youtube.com/watch?v=xHwlkqewgPU,"Don went to find Hop to hear an explanation, but he was acting very strangely",Sìn Thương,Irrelevant,,35714,959,12 Feb 2026
https://www.youtube.com/watch?v=jLhpXpRmuRg,Developing: They Predicted ZERO Jobs for Trump – The Actual Number That Just Dropped Is UNREAL,The Next News Network,Irrelevant,,1656,128,12 Feb 2026
https://www.youtube.com/watch?v=kEQEQnubdRg,🔥新劇《她靠“操控万物”在职场封神》办公桌半夜追杀，订书机疯狂咬人。当全公司被成精物品逼疯，她突然笑了——抬手间，所有凶物温顺臣服。这才是真正的，职场掌控力。#大陸短劇#短劇 #熱門短劇 💕,Mini Drama Life 人间小剧场,Irrelevant,,124,3,12 Feb 2026
https://www.youtube.com/watch?v=fn1qIguDRoE,Quantum Gravity at Small Scales | The Bizarre Reality at the Smallest Scales of the Universe,Holographic Multiverse,Irrelevant,,35,5,12 Feb 2026
https://www.youtube.com/watch?v=f52NdFQ3ugI,灰姑娘從河裡救上來一個失憶男人，當晚全城的大佬急瘋了，原來他是商業帝國的掌門人，恢復記憶後可憐巴巴：姐姐不能不要我！#短劇 #短劇推薦 #短劇全集 #drama 梧桐短剧,梧桐短剧TOPSHORT,Irrelevant,,3414,41,12 Feb 2026
https://www.youtube.com/watch?v=VOahmPkWXoY,"Anxiety, Overthinking, Burnout? Come Back to the Present Moment with Coach Willett and Peaceful Nik",Peaceful Nik the Medium,Irrelevant,,46,5,12 Feb 2026
https://www.youtube.com/watch?v=6hTd7HX_WNw,"A palace maid cures the crown prince’s eating disorder with instant noodles, becoming his favorite!",Dynasty Drama,Irrelevant,,396,9,12 Feb 2026
https://www.youtube.com/watch?v=5VbnGpadNoQ,被生母當小三羞辱賣入妓院，豈料她是真千金！遲來親情，比草還賤！重生後霸氣斷親！#萌娃#短劇 #甜寵 #總裁 #灰姑娘# 復仇#,唯爱独播,Irrelevant,,2818,22,12 Feb 2026
https://www.youtube.com/watch?v=-Trs8lD0uNA,Este Video Te ELIGIÓ: Solo quienes están listos para cruzar verán esto hoy,Manifiesta Con El 369,Irrelevant,,987,123,12 Feb 2026
https://www.youtube.com/watch?v=ZHeyu-Iz_5o,"BMW Z4 CAT S Write OFF at 4 Mths 536 Miles, now ""Private Sale"" On Autotrader 700 Miles 3 Years Later",Barrie Crampton,Irrelevant,,0,1,12 Feb 2026
https://www.youtube.com/watch?v=TL-p_McCxy0,"AFRIKANERS DRAW THE LINE: Ernst van Zyl calls for ""Radical Normalization""",AllesAfrikaans (Beyond the Borders),Irrelevant,,3587,312,12 Feb 2026
https://www.youtube.com/watch?v=tQa6mNXcM4s,"Doomberg: Gold's New Role in A Multi-Polar World, World War 3 & The AI Singularity",Palisades Gold Radio,Irrelevant,,10102,432,12 Feb 2026
https://www.youtube.com/watch?v=vH4D4lKv5Bc,【全集】💦丈夫為了小三拋棄懷孕妻子，妻子心碎收拾行李離開，他後悔至極！#chinesedrama#短剧#樊治欣#狗血#情感#都市#豪门,小千甜剧,Irrelevant,,6537,37,12 Feb 2026
https://www.youtube.com/watch?v=jWYbCOwbVFM,女孩搬磚擺攤8年為救治植物男友被欺負，殊不知男友竟是首富繼承人，甦醒當天全球狂歡迎娶女孩！#短劇#逆襲#反轉,傲心短劇No1Drama,Irrelevant,,1133,18,12 Feb 2026
https://www.youtube.com/watch?v=f87WX2A4ZQ8,女兒重病她卻將父女兩拋棄暴雨中心疼白月光的女兒，結婚20年的情誼如同被碾碎的玻璃，他徹底斷情離婚遠走，再相遇他高不可攀，她跪地求回頭全無用！#月光招人心,竹简剧场SuperMovie,Irrelevant,,8740,85,12 Feb 2026
https://www.youtube.com/watch?v=f9Y6Wp4Nb3U,母為生我難產而逝，歸江家後，外公遭養子欺瞞，狠心將我趕出家門！ #chinesedrama  #drama #tvshow #FamilyDrama #FamilyEthics,劇愛看,Irrelevant,,458,6,12 Feb 2026
https://www.youtube.com/watch?v=bGi0yPopID8,結婚七年，她滿懷欣喜拿著懷孕報告等丈夫回家，不料等來的卻是丈夫讓情人生下孩子，她心灰意冷消失，他徹底慌了！,SmileTurn Drama,Irrelevant,,908,13,12 Feb 2026
https://www.youtube.com/watch?v=OEbqLDh-WIk,"The AI Factory Manifesto: AI Era Action Guide, Jensen Huang AI Review, Priceless Questions",Angeles HandsOn,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=U3Juqz73-4o,小夥本是天煞孤星，被後媽算計遇難，意外激活“改命系統”，從此一雪前恥平步青雲,暴风雪剧场,Irrelevant,,185,5,12 Feb 2026
https://www.youtube.com/watch?v=OaAPggJTZ2o,少主#白敬亭 被女王看中賜婚，小嬌妻聽後慌了，朝堂上大膽表白幫少主拒婚#chinesedrama,中剧游乐园,Irrelevant,,853,5,12 Feb 2026
https://www.youtube.com/watch?v=owIGHCcuHEg,BBC Newsround Full Headlines for Today 🗞️ | Recorded 12 February 2026 at 06:45 GMT+1 🕕 | Newsround,BBC Newsround,Irrelevant,,18,1,12 Feb 2026
https://www.youtube.com/watch?v=26ylfftNNx4,【Multi Sub】絕望寡婦意外重生到了17歲，這一次，她發誓要改寫命運，遠離渣男，守護真心愛她的人，殊不知，還有一個人也重生了…#romantic #drama,六翼星星剧场,Irrelevant,,6353,136,12 Feb 2026
https://www.youtube.com/watch?v=NGg9i6la1Nc,TWILIGHT HUNTERS: Ultimate Survival In The Deep (Full Episode) | Nature animal documentary,WILD NATURE - Nature animal documentary,Irrelevant,,3381,123,12 Feb 2026
https://www.youtube.com/watch?v=VJJlaFO74NY,"8,000 Years Ago Women Made a Choice That Erased 90",Luxury CarVibes,Irrelevant,,36,2,12 Feb 2026
https://www.youtube.com/watch?v=gp-w3qSAomw,ALGAMO - It is a molecule of the future - produced in the Czech Republic,Coffee & Logistics,Irrelevant,,9,1,12 Feb 2026
https://www.youtube.com/watch?v=8o-zpD8TXOw,Labour Party Debate - Community Policing,Angela Constance MSP,Irrelevant,,27,2,12 Feb 2026
https://www.youtube.com/watch?v=BnzAOz6kqxY,"Adoptive parents broke his leg&sent him to jail.Freed,he find his rich real family—now only revenge",Silver Wolf Drama,Irrelevant,,8478,210,12 Feb 2026
https://www.youtube.com/watch?v=Ljta16iWLBA,Transparent Wood Supply Chain (webinar recording 5 Feb 2026),Biotalouskampus,Irrelevant,,10,0,12 Feb 2026
https://www.youtube.com/watch?v=crOKuO8a5RM,He Left His Pregnant Wife Penniless and Celebrated — Until the Judge Asked One Question That Destroy, Mrs. Eleanor Tales,Irrelevant,,1598,33,12 Feb 2026
https://www.youtube.com/watch?v=d12IirNlhiM,The Secretary Series: The Systemic Level (The Architecture of Change),A Mason's Work,Irrelevant,,1,0,12 Feb 2026
